material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
534,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 60 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",17.5,G,rs-means,Unit,170904,each,,,,,,,,,,,1,1
535,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 75 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",22,G,rs-means,Unit,170905,each,,,,,,,,,,,1,1
536,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 100 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",29,G,rs-means,Unit,170906,each,,,,,,,,,,,1,1
537,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 125 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",37,G,rs-means,Unit,170907,each,,,,,,,,,,,1,1
538,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 150 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",44,G,rs-means,Unit,170908,each,,,,,,,,,,,1,1
539,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 200 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",59,G,rs-means,Unit,170909,each,,,,,,,,,,,1,1
540,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 300 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",88,G,rs-means,Unit,170910,each,,,,,,,,,,,1,1
541,FurnaceGas,"Furnace, gas, upflow, direct drive model, intermittent pilot, 400 MBH input, AGA certified, includes standard controls, excludes gas, oil or flue piping",117,G,rs-means,Unit,170911,each,,,,,,,,,,,1,1
542,FurnaceOil,"Furnace, oil, atomizing gun type burner, 56 MBH output, U.L. listed, includes standard controls, excludes oil piping",16.5,O,rs-means,Unit,170912,each,,,,,,,,,,,1,1
543,FurnaceOil,"Furnace, oil, atomizing gun type burner, 84 MBH output, U.L. listed, includes standard controls, excludes oil piping",25,O,rs-means,Unit,170913,each,,,,,,,,,,,1,1
544,FurnaceOil,"Furnace, oil, atomizing gun type burner, 95 MBH output, U.L. listed, includes standard controls, excludes oil piping",28,O,rs-means,Unit,170914,each,,,,,,,,,,,1,1
545,FurnaceOil,"Furnace, oil, atomizing gun type burner, 134 MBH output, U.L. listed, includes standard controls, excludes oil piping",39,O,rs-means,Unit,170915,each,,,,,,,,,,,1,1
546,FurnaceOil,"Furnace, oil, atomizing gun type burner, 151 MBH output, U.L. listed, includes standard controls, excludes oil piping",44,O,rs-means,Unit,170916,each,,,,,,,,,,,1,1
547,FurnaceOil,"Furnace, oil, atomizing gun type burner, 200 MBH output, U.L. listed, includes standard controls, excludes oil piping",59,O,rs-means,Unit,170917,each,,,,,,,,,,,1,1
548,FurnaceOil,"Furnace, oil, atomizing gun type burner, 300 MBH output, U.L. listed, includes standard controls, excludes oil piping",88,O,rs-means,Unit,170918,each,,,,,,,,,,,1,1
549,FurnaceOil,"Furnace, oil, atomizing gun type burner, 400 MBH output, U.L. listed, includes standard controls, excludes oil piping",117,O,rs-means,Unit,170919,each,,,,,,,,,,,1,1
550,DuctFurGasInt,"Furnace, Duct, interior installation, stainless steel heat exchanger, 100 MBH, includes burner and controls",29,G,rs-means,Unit,170920,each,,,,,,,,,,,1,1
551,DuctFurGasInt,"Furnace, Duct, interior installation, stainless steel heat exchanger, 120 MBH, includes burner and controls",35,G,rs-means,Unit,170921,each,,,,,,,,,,,1,1
552,DuctFurGasInt,"Furnace, Duct, interior installation, stainless steel heat exchanger, 200 MBH, includes burner and controls",59,G,rs-means,Unit,170922,each,,,,,,,,,,,1,1
553,DuctFurGasInt,"Furnace, Duct, interior installation, stainless steel heat exchanger, 240 MBH, includes burner and controls",70,G,rs-means,Unit,170923,each,,,,,,,,,,,1,1
554,DuctFurGasInt,"Furnace, Duct, interior installation, stainless steel heat exchanger, 280 MBH, includes burner and controls",82,G,rs-means,Unit,170924,each,,,,,,,,,,,1,1
555,DuctFurGasInt,"Furnace, Duct, interior installation, stainless steel heat exchanger, 320 MBH, includes burner and controls",94,G,rs-means,Unit,170925,each,,,,,,,,,,,1,1
556,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 75 MBH, includes burner, controls and power venter",22,G,rs-means,Unit,170926,each,,,,,,,,,,,1,1
557,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 94 MBH, includes burner, controls and power venter",27.5,G,rs-means,Unit,170927,each,,,,,,,,,,,1,1
558,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 120 MBH, includes burner, controls and power venter",35,G,rs-means,Unit,170928,each,,,,,,,,,,,1,1
559,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 157 MBH, includes burner, controls and power venter",46,G,rs-means,Unit,170929,each,,,,,,,,,,,1,1
560,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 187 MBH, includes burner, controls and power venter",55,G,rs-means,Unit,170930,each,,,,,,,,,,,1,1
561,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 225 MBH, includes burner, controls and power venter",66,G,rs-means,Unit,170931,each,,,,,,,,,,,1,1
562,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 300 MBH, includes burner, controls and power venter",88,G,rs-means,Unit,170932,each,,,,,,,,,,,1,1
563,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 375 MBH, includes burner, controls and power venter",110,G,rs-means,Unit,170933,each,,,,,,,,,,,1,1
564,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 450 MBH, includes burner, controls and power venter",132,G,rs-means,Unit,170934,each,,,,,,,,,,,1,1
565,DuctFurGasExt,"Furnace, Duct, Exterior installation, stainless steel heat exchanger, 600 MBH, includes burner, controls and power venter",176,G,rs-means,Unit,170935,each,,,,,,,,,,,1,1
566,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 20 MBH output, includes controls, burner and thermostat, excludes piping",6,G,rs-means,Unit,170936,each,,,,,,,,,,,1,1
567,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 40 MBH output, includes controls, burner and thermostat, excludes piping",12,G,rs-means,Unit,170937,each,,,,,,,,,,,1,1
568,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 60 MBH output, includes controls, burner and thermostat, excludes piping",17.5,G,rs-means,Unit,170938,each,,,,,,,,,,,1,1
569,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 80 MBH output, includes controls, burner and thermostat, excludes piping",24,G,rs-means,Unit,170939,each,,,,,,,,,,,1,1
570,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 100 MBH output, includes controls, burner and thermostat, excludes piping",29,G,rs-means,Unit,170940,each,,,,,,,,,,,1,1
571,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 130 MBH output, includes controls, burner and thermostat, excludes piping",38,G,rs-means,Unit,170941,each,,,,,,,,,,,1,1
572,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 140 MBH output, includes controls, burner and thermostat, excludes piping",41,G,rs-means,Unit,170942,each,,,,,,,,,,,1,1
573,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 160 MBH output, includes controls, burner and thermostat, excludes piping",47,G,rs-means,Unit,170943,each,,,,,,,,,,,1,1
574,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 180 MBH output, includes controls, burner and thermostat, excludes piping",53,G,rs-means,Unit,170944,each,,,,,,,,,,,1,1
575,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 200 MBH output, includes controls, burner and thermostat, excludes piping",59,G,rs-means,Unit,170945,each,,,,,,,,,,,1,1
576,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 240 MBH output, includes controls, burner and thermostat, excludes piping",70,G,rs-means,Unit,170946,each,,,,,,,,,,,1,1
577,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 280 MBH output, includes controls, burner and thermostat, excludes piping",82,G,rs-means,Unit,170947,each,,,,,,,,,,,1,1
578,GasHeater,"Space heater, cabinet, grilles, fan, gas fired, suspension mounted, gravity vent, propeller fan, 320 MBH output, includes controls, burner and thermostat, excludes piping",94,G,rs-means,Unit,170948,each,,,,,,,,,,,1,1
579,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 1 ton, direct drive, propeller fan, includes standard controls",3.517,,rs-means,Unit,170949,each,,,,,,,,,,,1,1
580,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 1.5 ton, direct drive, propeller fan, includes standard controls",5.2755,,rs-means,Unit,170950,each,,,,,,,,,,,1,1
581,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 2 ton, direct drive, propeller fan, includes standard controls",7.034,,rs-means,Unit,170951,each,,,,,,,,,,,1,1
582,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 3 ton, direct drive, propeller fan, includes standard controls",10.551,,rs-means,Unit,170952,each,,,,,,,,,,,1,1
583,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 5 ton, direct drive, propeller fan, includes standard controls",17.585,,rs-means,Unit,170953,each,,,,,,,,,,,1,1
584,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 8 ton, direct drive, propeller fan, includes standard controls",28.136,,rs-means,Unit,170954,each,,,,,,,,,,,1,1
585,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 10 ton, direct drive, propeller fan, includes standard controls",35.17,,rs-means,Unit,170955,each,,,,,,,,,,,1,1
586,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 12 ton, direct drive, propeller fan, includes standard controls",42.204,,rs-means,Unit,170956,each,,,,,,,,,,,1,1
587,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 14 ton, direct drive, propeller fan, includes standard controls",26.377499999999998,,rs-means,Unit,170957,each,,,,,,,,,,,1,1
588,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 16 ton, direct drive, propeller fan, includes standard controls",49.238,,rs-means,Unit,170958,each,,,,,,,,,,,1,1
589,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 21 ton, direct drive, propeller fan, includes standard controls",73.857,,rs-means,Unit,170959,each,,,,,,,,,,,1,1
590,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 26 ton, direct drive, propeller fan, includes standard controls",91.442,,rs-means,Unit,170960,each,,,,,,,,,,,1,1
591,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 30 ton, direct drive, propeller fan, includes standard controls",105.50999999999999,,rs-means,Unit,170961,each,,,,,,,,,,,1,1
592,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 41 ton, direct drive, propeller fan, includes standard controls",144.197,,rs-means,Unit,170962,each,,,,,,,,,,,1,1
593,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 52 ton, direct drive, propeller fan, includes standard controls",182.884,,rs-means,Unit,170963,each,,,,,,,,,,,1,1
594,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 63 ton, direct drive, propeller fan, includes standard controls",221.571,,rs-means,Unit,170964,each,,,,,,,,,,,1,1
595,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 76 ton, direct drive, propeller fan, includes standard controls",267.292,,rs-means,Unit,170965,each,,,,,,,,,,,1,1
596,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 86 ton, direct drive, propeller fan, includes standard controls",302.462,,rs-means,Unit,170966,each,,,,,,,,,,,1,1
597,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 97 ton, direct drive, propeller fan, includes standard controls",341.149,,rs-means,Unit,170967,each,,,,,,,,,,,1,1
598,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 105 ton, direct drive, propeller fan, includes standard controls",369.28499999999997,,rs-means,Unit,170968,each,,,,,,,,,,,1,1
599,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 118 ton, direct drive, propeller fan, includes standard controls",415.006,,rs-means,Unit,170969,each,,,,,,,,,,,1,1
600,RefrigCondensingUnit,"Condensing unit, air cooled, compressor, 126 ton, direct drive, propeller fan, includes standard controls",443.142,,rs-means,Unit,170970,each,,,,,,,,,,,1,1
601,WaterCondensingUnit,"Condensing unit, water cooled, compressor, heat exchanger 5 ton, includes standard controls",17.585,,rs-means,Unit,170971,each,,,,,,,,,,,1,1
602,WaterCondensingUnit,"Condensing unit, water cooled, compressor, heat exchanger 10 ton, includes standard controls",35.17,,rs-means,Unit,170972,each,,,,,,,,,,,1,1
603,WaterCondensingUnit,"Condensing unit, water cooled, compressor, heat exchanger 15 ton, includes standard controls",52.754999999999995,,rs-means,Unit,170973,each,,,,,,,,,,,1,1
604,WaterCondensingUnit,"Condensing unit, water cooled, compressor, heat exchanger 20 ton, includes standard controls",70.34,,rs-means,Unit,170974,each,,,,,,,,,,,1,1
605,WaterCondensingUnit,"Condensing unit, water cooled, compressor, heat exchanger 30  ton, includes standard controls",105.50999999999999,,rs-means,Unit,170975,each,,,,,,,,,,,1,1
606,WaterCondensingUnit,"Condensing unit, water cooled, compressor, heat exchanger 40 ton, includes standard controls",140.68,,rs-means,Unit,170976,each,,,,,,,,,,,1,1
607,RefrigCondensingUnit,"Condenser, ratings are for air cooled, belt drive, propeller fan, 50 ton",10.551,,rs-means,Unit,170977,each,,,,,,,,,,,1,1
608,RefrigCondensingUnit,"Condenser, ratings are for evaporative, copper coil, pump, fan motor, 30Deg.F temperature difference, 50 ton, R-22",,,rs-means,Unit,170978,each,,,,,,,,,,,1,1
609,RefrigCondensingUnit,"Condenser, ratings are for evaporative, copper coil, pump, fan motor, 30Deg.F temperature difference, R-22, for fan damper control, add",,,rs-means,Unit,170979,each,,,,,,,,,,,1,1
610,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 100 ton",351.7,,rs-means,Unit,170980,each,,,,,,,,,,,1,1
611,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 200 ton",703.4,,rs-means,Unit,170981,each,,,,,,,,,,,1,1
612,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 300 ton",1055.1,,rs-means,Unit,170982,each,,,,,,,,,,,1,1
613,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 400 ton",1406.8,,rs-means,Unit,170983,each,,,,,,,,,,,1,1
614,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 500 ton",1758.5,,rs-means,Unit,170984,each,,,,,,,,,,,1,1
615,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 600 ton",2110.2,,rs-means,Unit,170985,each,,,,,,,,,,,1,1
616,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 700 ton",2461.9,,rs-means,Unit,170986,each,,,,,,,,,,,1,1
617,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 800 ton",2813.6,,rs-means,Unit,170987,each,,,,,,,,,,,1,1
618,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 900 ton",3165.2999999999997,,rs-means,Unit,170988,each,,,,,,,,,,,1,1
619,GasAbsChiller,"Absorption water chiller, direct gas fired, water cooled, duplex, 1000 ton",3517,,rs-means,Unit,170989,each,,,,,,,,,,,1,1
620,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 100 ton",351.7,,rs-means,Unit,170990,each,,,,,,,,,,,1,1
621,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 148 ton",520.516,,rs-means,Unit,170991,each,,,,,,,,,,,1,1
622,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 200 ton",703.4,,rs-means,Unit,170992,each,,,,,,,,,,,1,1
623,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 250 ton",879.25,,rs-means,Unit,170993,each,,,,,,,,,,,1,1
624,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 354 ton",1245.018,,rs-means,Unit,170994,each,,,,,,,,,,,1,1
625,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 420 ton",1477.1399999999999,,rs-means,Unit,170995,each,,,,,,,,,,,1,1
626,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 665 ton",2338.805,,rs-means,Unit,170996,each,,,,,,,,,,,1,1
627,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 750 ton",2637.75,,rs-means,Unit,170997,each,,,,,,,,,,,1,1
628,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 850 ton",2989.45,,rs-means,Unit,170998,each,,,,,,,,,,,1,1
629,HotAbsChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 955 ton",3358.735,,rs-means,Unit,170999,each,,,,,,,,,,,1,1
